sku,image_url,error
BED-78092-IN-HOUSE-MADRID-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902125-BO5008-2_07f25ec8-a056-465d-929e-78224d55cb64_1800x1800.jpg?v=1701253494,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'center-table'. This image may contain the wrong product type or category. Detection confidence: 0.393""}"
BED-78096-IN-HOUSE-BERLIN-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902110-BO5008-2_58fd708f-07e7-4660-bbb1-503cd6402542_1800x1800.jpg?v=1701253473,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78101-IN-HOUSE-BERLIN-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902110-BO5008-2_b7252ad7-24c4-43f7-9f59-ef198ec9368b_1800x1800.jpg?v=1701253471,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78100-IN-HOUSE-BERLIN-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902110-BO5008-2_c9fd39c4-a1f3-4dc6-a5e2-5a90f450140e_1800x1800.jpg?v=1701253473,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78097-IN-HOUSE-MADRID-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902125-BO5008-2_5fec7956-339d-40e7-982f-c3ffdd65d672_1800x1800.jpg?v=1701253483,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'center-table'. This image may contain the wrong product type or category. Detection confidence: 0.393""}"
BED-78099-IN-HOUSE-BERLIN-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902110-BO5008-2_89fc3c87-6ef4-4128-9b2a-00e8d3d9a5ab_1800x1800.jpg?v=1701253458,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78098-IN-HOUSE-BERLIN-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902110-BO5008-2_57da8aed-74de-48fa-bd53-4b85bb01927f_1800x1800.jpg?v=1701253470,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78102-IN-HOUSE-BERLIN-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902110-BO5008-2_1800x1800.jpg?v=1701253458,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78104-IN-HOUSE-BERLIN-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902110-BO5008-2_1dc3e137-b08e-43a7-9101-be9d5161febd_1800x1800.jpg?v=1701253459,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78103-IN-HOUSE-MADRID-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902125-BO5008-2_d65b9b7f-c320-497a-9dc1-d2fb14ba7cd2_1800x1800.jpg?v=1701253496,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'center-table'. This image may contain the wrong product type or category. Detection confidence: 0.393""}"
BED-78105-IN-HOUSE-MADRID-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902125-BO5008-2_11b42a71-2685-48c8-af40-58905a7702fb_1800x1800.jpg?v=1701253484,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'center-table'. This image may contain the wrong product type or category. Detection confidence: 0.393""}"
BED-78106-IN-HOUSE-MADRID-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902125-BO5008-2_6db5a4c4-787d-4e0f-aa8c-1cd327c3f810_1800x1800.jpg?v=1701253483,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'center-table'. This image may contain the wrong product type or category. Detection confidence: 0.393""}"
BED-78111-IN-HOUSE-PARIS-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/2_1551ff01-c285-4b5d-ab13-7dc976c86cd1_1800x1800.jpg?v=1701253854,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.783""}"
BED-78109-IN-HOUSE-PARIS-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/2_d70a34ed-03f9-4637-9210-afa5cfbf0313_1800x1800.jpg?v=1701253880,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.783""}"
BED-78108-IN-HOUSE-PARIS-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/2_03ce85f5-0283-4355-a38c-d0f312b2b0a0_1800x1800.jpg?v=1701253888,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.783""}"
BED-78107-IN-HOUSE-PARIS-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/2_1152dcac-6875-4963-a566-0206be83fb3d_1800x1800.jpg?v=1701253893,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.783""}"
BED-78110-IN-HOUSE-PARIS-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/2_64a0c594-8c3a-4bf3-aa7a-7e0476576aee_1800x1800.jpg?v=1701253878,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.783""}"
BED-78112-IN-HOUSE-PARIS-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/2_7c42cb3c-6402-4af9-8b08-90e3716016b4_1800x1800.jpg?v=1701253850,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.783""}"
BED-78116-IN-HOUSE-PARIS-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/2_aa903cc1-ffc3-478b-aed4-3595a408d58c_1800x1800.jpg?v=1701253845,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.783""}"
BED-78113-IN-HOUSE-PARIS-BED-FRAME-VELVE,https://www.alrugaibfurniture.com/cdn/shop/files/2_ef2b706b-db6f-4d5b-b781-a8e2c749c184_1800x1800.jpg?v=1701253848,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.783""}"
BED-78114-IN-HOUSE-VICTORIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/902317-BO5008_6c87ad08-6ef6-4ab5-9bcb-ac9acfc115bb_1800x1800.jpg?v=1701253840,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'side-table'. This image may contain the wrong product type or category. Detection confidence: 0.268""}"
BED-78115-IN-HOUSE-VICTORIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/902317-BO5008_8ec5b1c6-775b-4b3a-8132-6875f71db6bd_1800x1800.jpg?v=1701253844,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'side-table'. This image may contain the wrong product type or category. Detection confidence: 0.268""}"
BED-78119-IN-HOUSE-VICTORIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/902317-BO5008_cbe45e74-740a-407f-a74a-77649c1a1fcc_1800x1800.jpg?v=1701253832,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'side-table'. This image may contain the wrong product type or category. Detection confidence: 0.268""}"
BED-78120-IN-HOUSE-VICTORIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/902317-BO5008_5688a0e6-16e4-4b38-a394-9976baccda99_1800x1800.jpg?v=1701253824,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'side-table'. This image may contain the wrong product type or category. Detection confidence: 0.268""}"
BED-78117-IN-HOUSE-VICTORIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/902317-BO5008_259b9b36-6a1a-4ce5-b025-cf07ec82dd81_1800x1800.jpg?v=1701253837,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'side-table'. This image may contain the wrong product type or category. Detection confidence: 0.268""}"
BED-78118-IN-HOUSE-VICTORIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/902317-BO5008_492c1e55-6f10-4f3a-b489-efcd780a8956_1800x1800.jpg?v=1701253835,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'side-table'. This image may contain the wrong product type or category. Detection confidence: 0.268""}"
BED-78121-IN-HOUSE-VICTORIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/902317-BO5008_b62da69d-be6e-4850-9dc4-a225426228e1_1800x1800.jpg?v=1701253828,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'side-table'. This image may contain the wrong product type or category. Detection confidence: 0.268""}"
BED-78126-IN-HOUSE-ALEX-BED-FRAME-VELVET,https://www.alrugaibfurniture.com/cdn/shop/files/image_1b298f4c-8803-46ab-98af-9c9640854356_1800x1800.jpg?v=1701253768,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78124-IN-HOUSE-TAJ-MAHAL-BED-FRAME-V,https://www.alrugaibfurniture.com/cdn/shop/files/902230-BO5008-2_417095e5-c334-4401-9b0a-e025f65e952b_1800x1800.jpg?v=1701253811,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.379""}"
BED-78125-IN-HOUSE-TAJ-MAHAL-BED-FRAME-V,https://www.alrugaibfurniture.com/cdn/shop/files/902230-BO5008-2_1800x1800.jpg?v=1701253801,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.379""}"
BED-78123-IN-HOUSE-TAJ-MAHAL-BED-FRAME-V,https://www.alrugaibfurniture.com/cdn/shop/files/902230-BO5008-2_371b7e09-4d12-4139-8f5e-48506cdfd8bb_1800x1800.jpg?v=1701253813,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.379""}"
BED-78122-IN-HOUSE-VICTORIA-BED-FRAME-VE,https://www.alrugaibfurniture.com/cdn/shop/files/902317-BO5008_1800x1800.jpg?v=1701253822,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'side-table'. This image may contain the wrong product type or category. Detection confidence: 0.268""}"
BED-78130-IN-HOUSE-ALEX-BED-FRAME-VELVET,https://www.alrugaibfurniture.com/cdn/shop/files/image_c896bf33-2f53-404b-ba42-ad7930f53315_1800x1800.jpg?v=1701253768,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78128-IN-HOUSE-TAJ-MAHAL-BED-FRAME-V,https://www.alrugaibfurniture.com/cdn/shop/files/902230-BO5008-2_2ffe791a-1682-4fc7-ad14-086f768c760c_1800x1800.jpg?v=1701253802,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.379""}"
BED-78127-IN-HOUSE-ALEX-BED-FRAME-VELVET,https://www.alrugaibfurniture.com/cdn/shop/files/image_1ed53613-d8a8-4538-907d-daadc75061a5_1800x1800.jpg?v=1701253776,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78131-IN-HOUSE-ALEX-BED-FRAME-VELVET,https://www.alrugaibfurniture.com/cdn/shop/files/image_67f6fe7b-996e-463e-a351-2bbe6eb8ff4d_1800x1800.jpg?v=1701253766,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78129-IN-HOUSE-ALEX-BED-FRAME-VELVET,https://www.alrugaibfurniture.com/cdn/shop/files/image_30bf0bd1-32df-4769-9401-7b607e5cb264_1800x1800.jpg?v=1701253741,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78136-IN-HOUSE-JANAWA-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902197bo5008_3_ac90f94e-cdf3-47bd-8050-b5092d7765ff_1800x1800.jpg?v=1701253720,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.298""}"
BED-78135-IN-HOUSE-JANAWA-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902197bo5008_3_81623734-5a8f-4250-ad13-53f8f1b21342_1800x1800.jpg?v=1701253724,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.298""}"
BED-78132-IN-HOUSE-JANAWA-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902197bo5008_3_af1e5c4c-1cf6-4b78-8d0e-2985b3a1802d_1800x1800.jpg?v=1701253731,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.298""}"
BED-78133-IN-HOUSE-JANAWA-BED-FRAME-VELV,https://www.alrugaibfurniture.com/cdn/shop/files/902197bo5008_3_b09de993-4fa9-423b-aeef-88db5ca6f839_1800x1800.jpg?v=1701253722,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.298""}"
BED-78134-IN-HOUSE-ALEX-BED-FRAME-VELVET,https://www.alrugaibfurniture.com/cdn/shop/files/image_76277fdc-a1a6-4aef-ab10-303e1f04677a_1800x1800.jpg?v=1701253732,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78137-IN-HOUSE-ALEX-BED-FRAME-VELVET,https://www.alrugaibfurniture.com/cdn/shop/files/image_1b68ae58-f763-4452-9dc3-a8cdbb102950_1800x1800.jpg?v=1701253734,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78139-IN-HOUSE-AL-SHAHBA-BED-FRAME-V,https://www.alrugaibfurniture.com/cdn/shop/files/902183-BO5008-2_e9a803c4-11a3-4f87-bf62-0ddf9bfce1a5_1800x1800.jpg?v=1701253703,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.466""}"
BED-78138-IN-HOUSE-ALEX-BED-FRAME-VELVET,https://www.alrugaibfurniture.com/cdn/shop/files/image_4f37f2f7-0dcb-4417-b093-4903f6be7f19_1800x1800.jpg?v=1701253734,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
BED-78141-IN-HOUSE-AL-SHAHBA-BED-FRAME-V,https://www.alrugaibfurniture.com/cdn/shop/files/902183-BO5008-2_fa871d75-f836-4cda-bc9b-c0679ccf0d47_1800x1800.jpg?v=1701253701,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'sofa'. This image may contain the wrong product type or category. Detection confidence: 0.466""}"
BED-78140-IN-HOUSE-AL-SHAHBA-BED-FRAME-V,https://www.alrugaibfurniture.com/cdn/shop/files/902183-BO5003-2_55d1d1d9-677e-4bd7-bb6f-4ee73669b833_1800x1800.jpg?v=1701253690,"Validation error: {""detail"":""No objects detected in image for category 'bed'. Cannot ingest product without detection. Please ensure the image contains a clear view of the product.""}"
